2022-11-07 12:03:15,948 INFO id:88, name:S1B88, tHi:25448, tLo:58867, secToRun:272, secTrig:15, secDone:272, numReq:22, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:16,078 INFO id:89, name:S1B89, tHi:25448, tLo:58866, secToRun:181, secTrig:15, secDone:138, numReq:9, waterPerc:0, weightTarg:2000, readNowFeedKG:1518, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:16,203 INFO id:90, name:S1B90, tHi:25448, tLo:58866, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:16,355 INFO id:91, name:S1B91, tHi:25448, tLo:58867, secToRun:272, secTrig:15, secDone:229, numReq:17, waterPerc:0, weightTarg:3000, readNowFeedKG:2519, calVal:11, hall:99, cage:99, boot:1, sw:20
2022-11-07 12:03:16,517 INFO id:92, name:S1B92, tHi:25448, tLo:58868, secToRun:318, secTrig:15, secDone:318, numReq:25, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:208, cage:7, boot:1, sw:20
2022-11-07 12:03:16,656 INFO id:93, name:S1B93, tHi:25448, tLo:58868, secToRun:227, secTrig:15, secDone:227, numReq:19, waterPerc:0, weightTarg:2500, readNowFeedKG:2486, calVal:11, hall:208, cage:7, boot:1, sw:20
2022-11-07 12:03:16,801 INFO id:94, name:S1B94, tHi:25448, tLo:58867, secToRun:181, secTrig:15, secDone:181, numReq:14, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:4, cage:8, boot:1, sw:20
2022-11-07 12:03:16,944 INFO id:95, name:S1B95, tHi:25448, tLo:58867, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:17,082 INFO id:97, name:S1B97, tHi:25448, tLo:58868, secToRun:318, secTrig:15, secDone:150, numReq:11, waterPerc:0, weightTarg:3500, readNowFeedKG:1650, calVal:11, hall:3, cage:8, boot:1, sw:20
2022-11-07 12:03:17,211 INFO id:98, name:S1B98, tHi:25448, tLo:58868, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:99, cage:99, boot:1, sw:20
2022-11-07 12:03:17,363 INFO id:99, name:S1B99, tHi:25448, tLo:58867, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:17,516 INFO id:100, name:S1B100, tHi:25448, tLo:58867, secToRun:272, secTrig:15, secDone:272, numReq:18, waterPerc:0, weightTarg:3000, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:17,667 INFO id:96, name:S1B96, tHi:25448, tLo:58867, secToRun:318, secTrig:15, secDone:318, numReq:24, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:4, boot:1, sw:20
2022-11-07 12:03:17,827 INFO id:101, name:S2B1, tHi:25448, tLo:58869, secToRun:727, secTrig:15, secDone:442, numReq:32, waterPerc:0, weightTarg:8000, readNowFeedKG:4862, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:17,975 INFO id:102, name:S2B2, tHi:25448, tLo:58869, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,122 INFO id:103, name:S2B3, tHi:25448, tLo:58868, secToRun:681, secTrig:15, secDone:473, numReq:31, waterPerc:0, weightTarg:7500, readNowFeedKG:5203, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,268 INFO id:104, name:S2B4, tHi:25448, tLo:58868, secToRun:727, secTrig:15, secDone:427, numReq:29, waterPerc:0, weightTarg:8000, readNowFeedKG:4697, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,398 INFO id:105, name:S2B5, tHi:25448, tLo:58869, secToRun:727, secTrig:15, secDone:448, numReq:29, waterPerc:99, weightTarg:8000, readNowFeedKG:4928, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,548 INFO id:108, name:S2B8, tHi:25448, tLo:58869, secToRun:681, secTrig:15, secDone:681, numReq:49, waterPerc:99, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,693 INFO id:109, name:S2B9, tHi:25448, tLo:58869, secToRun:727, secTrig:15, secDone:350, numReq:23, waterPerc:99, weightTarg:8000, readNowFeedKG:3850, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,843 INFO id:107, name:S2B7, tHi:25448, tLo:58868, secToRun:681, secTrig:15, secDone:154, numReq:13, waterPerc:99, weightTarg:7500, readNowFeedKG:1694, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:18,996 INFO id:110, name:S2B10, tHi:25448, tLo:58869, secToRun:727, secTrig:15, secDone:154, numReq:11, waterPerc:99, weightTarg:8000, readNowFeedKG:1694, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:19,147 INFO id:111, name:S2B11, tHi:25448, tLo:58869, secToRun:681, secTrig:15, secDone:546, numReq:36, waterPerc:99, weightTarg:7500, readNowFeedKG:6006, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:19,293 INFO id:112, name:S2B12, tHi:25448, tLo:58869, secToRun:727, secTrig:15, secDone:534, numReq:35, waterPerc:99, weightTarg:8000, readNowFeedKG:5874, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:19,441 INFO id:113, name:S2B13, tHi:25448, tLo:58870, secToRun:727, secTrig:15, secDone:499, numReq:33, waterPerc:99, weightTarg:8000, readNowFeedKG:5489, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:19,594 INFO id:116, name:S2B16, tHi:25448, tLo:58869, secToRun:727, secTrig:15, secDone:244, numReq:16, waterPerc:99, weightTarg:8000, readNowFeedKG:2684, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:19,741 INFO id:117, name:S2B17, tHi:25448, tLo:58870, secToRun:727, secTrig:15, secDone:307, numReq:20, waterPerc:99, weightTarg:8000, readNowFeedKG:3377, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:19,890 INFO id:118, name:S2B18, tHi:25448, tLo:58870, secToRun:727, secTrig:15, secDone:439, numReq:29, waterPerc:99, weightTarg:8000, readNowFeedKG:4829, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:20,042 INFO id:119, name:S2B19, tHi:25448, tLo:58870, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:20,177 INFO id:120, name:S2B20, tHi:25448, tLo:58870, secToRun:681, secTrig:15, secDone:280, numReq:19, waterPerc:0, weightTarg:7500, readNowFeedKG:3080, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:20,351 INFO id:114, name:S2B14, tHi:25448, tLo:58871, secToRun:681, secTrig:15, secDone:276, numReq:18, waterPerc:0, weightTarg:7500, readNowFeedKG:3036, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:20,507 INFO id:115, name:S2B15, tHi:25448, tLo:58871, secToRun:681, secTrig:15, secDone:422, numReq:28, waterPerc:99, weightTarg:7500, readNowFeedKG:4642, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:20,661 INFO id:121, name:S2B21, tHi:25448, tLo:58871, secToRun:681, secTrig:15, secDone:201, numReq:13, waterPerc:0, weightTarg:7500, readNowFeedKG:2211, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:20,807 INFO id:122, name:S2B22, tHi:25448, tLo:58871, secToRun:727, secTrig:15, secDone:427, numReq:28, waterPerc:0, weightTarg:8000, readNowFeedKG:4697, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:20,960 INFO id:123, name:S2B23, tHi:25448, tLo:58871, secToRun:681, secTrig:15, secDone:382, numReq:26, waterPerc:0, weightTarg:7500, readNowFeedKG:4202, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,094 INFO id:124, name:S2B24, tHi:25448, tLo:58871, secToRun:681, secTrig:15, secDone:276, numReq:19, waterPerc:0, weightTarg:7500, readNowFeedKG:3036, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,227 INFO id:125, name:S2B25, tHi:25448, tLo:58871, secToRun:727, secTrig:15, secDone:571, numReq:37, waterPerc:0, weightTarg:8000, readNowFeedKG:6281, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,386 INFO id:126, name:S2B26, tHi:25448, tLo:58872, secToRun:681, secTrig:15, secDone:457, numReq:30, waterPerc:0, weightTarg:7500, readNowFeedKG:5027, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,542 INFO id:127, name:S2B27, tHi:25448, tLo:58872, secToRun:727, secTrig:15, secDone:352, numReq:23, waterPerc:0, weightTarg:8000, readNowFeedKG:3872, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,692 INFO id:128, name:S2B28, tHi:25448, tLo:58873, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,838 INFO id:130, name:S2B30, tHi:25448, tLo:58872, secToRun:681, secTrig:15, secDone:167, numReq:12, waterPerc:0, weightTarg:7500, readNowFeedKG:1837, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:21,994 INFO id:129, name:S2B29, tHi:25448, tLo:58873, secToRun:681, secTrig:15, secDone:547, numReq:36, waterPerc:0, weightTarg:7500, readNowFeedKG:6017, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:22,135 INFO id:131, name:S2B31, tHi:25448, tLo:58872, secToRun:681, secTrig:15, secDone:443, numReq:29, waterPerc:0, weightTarg:7500, readNowFeedKG:4873, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:22,279 INFO id:132, name:S2B32, tHi:25448, tLo:58873, secToRun:681, secTrig:15, secDone:290, numReq:19, waterPerc:0, weightTarg:7500, readNowFeedKG:3190, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:22,431 INFO id:133, name:S2B33, tHi:25448, tLo:58872, secToRun:727, secTrig:15, secDone:563, numReq:37, waterPerc:99, weightTarg:8000, readNowFeedKG:6193, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:22,578 INFO id:134, name:S2B34, tHi:25448, tLo:58873, secToRun:681, secTrig:15, secDone:428, numReq:28, waterPerc:99, weightTarg:7500, readNowFeedKG:4708, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:22,726 INFO id:135, name:S2B35, tHi:25448, tLo:58872, secToRun:727, secTrig:15, secDone:398, numReq:26, waterPerc:0, weightTarg:8000, readNowFeedKG:4378, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:22,878 INFO id:136, name:S2B36, tHi:25448, tLo:58873, secToRun:727, secTrig:15, secDone:547, numReq:37, waterPerc:0, weightTarg:8000, readNowFeedKG:6017, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:23,036 INFO id:139, name:S2B39, tHi:25448, tLo:58873, secToRun:681, secTrig:15, secDone:681, numReq:48, waterPerc:99, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:23,168 INFO id:140, name:S2B40, tHi:25448, tLo:58873, secToRun:727, secTrig:15, secDone:354, numReq:23, waterPerc:0, weightTarg:8000, readNowFeedKG:3894, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:23,317 INFO id:137, name:S2B37, tHi:25448, tLo:58873, secToRun:681, secTrig:15, secDone:502, numReq:36, waterPerc:99, weightTarg:7500, readNowFeedKG:5522, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:23,465 INFO id:138, name:S2B38, tHi:25448, tLo:58873, secToRun:727, secTrig:15, secDone:305, numReq:24, waterPerc:0, weightTarg:8000, readNowFeedKG:3355, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:23,622 INFO id:141, name:S2B41, tHi:25448, tLo:58874, secToRun:727, secTrig:15, secDone:519, numReq:34, waterPerc:0, weightTarg:8000, readNowFeedKG:5709, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:23,746 INFO id:142, name:S2B42, tHi:25448, tLo:58874, secToRun:681, secTrig:15, secDone:458, numReq:31, waterPerc:0, weightTarg:7500, readNowFeedKG:5038, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:23,898 INFO id:143, name:S2B43, tHi:25448, tLo:58874, secToRun:727, secTrig:15, secDone:333, numReq:22, waterPerc:0, weightTarg:8000, readNowFeedKG:3663, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:24,050 INFO id:178, name:S2B78, tHi:25448, tLo:58874, secToRun:681, secTrig:15, secDone:548, numReq:36, waterPerc:0, weightTarg:7500, readNowFeedKG:6028, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:24,182 INFO id:179, name:S2B79, tHi:25448, tLo:58875, secToRun:681, secTrig:15, secDone:468, numReq:31, waterPerc:0, weightTarg:7500, readNowFeedKG:5148, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:24,346 INFO id:180, name:S2B80, tHi:25448, tLo:58875, secToRun:727, secTrig:15, secDone:727, numReq:49, waterPerc:0, weightTarg:8000, readNowFeedKG:7997, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:24,500 INFO id:144, name:S2B44, tHi:25448, tLo:58875, secToRun:727, secTrig:15, secDone:290, numReq:19, waterPerc:0, weightTarg:8000, readNowFeedKG:3190, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:24,654 INFO id:145, name:S2B45, tHi:25448, tLo:58875, secToRun:681, secTrig:15, secDone:501, numReq:37, waterPerc:0, weightTarg:7500, readNowFeedKG:5511, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:24,804 INFO id:146, name:S2B46, tHi:25448, tLo:58874, secToRun:681, secTrig:15, secDone:260, numReq:18, waterPerc:0, weightTarg:7500, readNowFeedKG:2860, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:24,956 INFO id:147, name:S2B47, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:457, numReq:30, waterPerc:0, weightTarg:7500, readNowFeedKG:5027, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,091 INFO id:148, name:S2B48, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:681, numReq:46, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,218 INFO id:149, name:S2B49, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:351, numReq:24, waterPerc:0, weightTarg:7500, readNowFeedKG:3861, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,368 INFO id:150, name:S2B50, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:486, numReq:32, waterPerc:0, weightTarg:7500, readNowFeedKG:5346, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,513 INFO id:151, name:S2B51, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:397, numReq:27, waterPerc:0, weightTarg:7500, readNowFeedKG:4367, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,664 INFO id:152, name:S2B52, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:276, numReq:23, waterPerc:0, weightTarg:7500, readNowFeedKG:3036, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,819 INFO id:153, name:S2B53, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:272, numReq:19, waterPerc:0, weightTarg:7500, readNowFeedKG:2992, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:25,970 INFO id:154, name:S2B54, tHi:25448, tLo:58876, secToRun:727, secTrig:15, secDone:311, numReq:26, waterPerc:0, weightTarg:8000, readNowFeedKG:3421, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:26,103 INFO id:155, name:S2B55, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:426, numReq:28, waterPerc:0, weightTarg:7500, readNowFeedKG:4686, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:26,252 INFO id:156, name:S2B56, tHi:25448, tLo:58877, secToRun:727, secTrig:15, secDone:489, numReq:33, waterPerc:0, weightTarg:8000, readNowFeedKG:5379, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:26,377 INFO id:157, name:S2B57, tHi:25448, tLo:58877, secToRun:727, secTrig:15, secDone:397, numReq:27, waterPerc:0, weightTarg:8000, readNowFeedKG:4367, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:26,530 INFO id:158, name:S2B58, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:384, numReq:25, waterPerc:99, weightTarg:7500, readNowFeedKG:4224, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:26,675 INFO id:159, name:S2B59, tHi:25448, tLo:58876, secToRun:681, secTrig:15, secDone:414, numReq:27, waterPerc:0, weightTarg:7500, readNowFeedKG:4554, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:26,825 INFO id:160, name:S2B60, tHi:25448, tLo:58878, secToRun:727, secTrig:15, secDone:366, numReq:25, waterPerc:0, weightTarg:8000, readNowFeedKG:4026, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:26,982 INFO id:161, name:S2B61, tHi:25448, tLo:58877, secToRun:681, secTrig:15, secDone:443, numReq:30, waterPerc:0, weightTarg:7500, readNowFeedKG:4873, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:27,129 INFO id:162, name:S2B62, tHi:25448, tLo:58877, secToRun:727, secTrig:15, secDone:197, numReq:13, waterPerc:0, weightTarg:8000, readNowFeedKG:2167, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:27,275 INFO id:163, name:S2B63, tHi:25448, tLo:58877, secToRun:727, secTrig:15, secDone:302, numReq:21, waterPerc:0, weightTarg:8000, readNowFeedKG:3322, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:27,423 INFO id:164, name:S2B64, tHi:25448, tLo:58878, secToRun:681, secTrig:15, secDone:631, numReq:41, waterPerc:0, weightTarg:7500, readNowFeedKG:6941, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:27,578 INFO id:165, name:S2B65, tHi:25448, tLo:58878, secToRun:727, secTrig:15, secDone:581, numReq:38, waterPerc:99, weightTarg:8000, readNowFeedKG:6391, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:27,726 INFO id:166, name:S2B66, tHi:25448, tLo:58878, secToRun:681, secTrig:15, secDone:493, numReq:36, waterPerc:0, weightTarg:7500, readNowFeedKG:5423, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:27,883 INFO id:167, name:S2B67, tHi:25448, tLo:58878, secToRun:681, secTrig:15, secDone:348, numReq:23, waterPerc:0, weightTarg:7500, readNowFeedKG:3828, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:28,033 INFO id:168, name:S2B68, tHi:25448, tLo:58879, secToRun:681, secTrig:15, secDone:491, numReq:32, waterPerc:0, weightTarg:7500, readNowFeedKG:5401, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:28,165 INFO id:169, name:S2B69, tHi:25448, tLo:58878, secToRun:727, secTrig:15, secDone:294, numReq:19, waterPerc:0, weightTarg:8000, readNowFeedKG:3234, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:28,320 INFO id:170, name:S2B70, tHi:25448, tLo:58879, secToRun:681, secTrig:15, secDone:383, numReq:25, waterPerc:0, weightTarg:7500, readNowFeedKG:4213, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:28,468 INFO id:172, name:S2B72, tHi:25448, tLo:58878, secToRun:681, secTrig:15, secDone:472, numReq:31, waterPerc:0, weightTarg:7500, readNowFeedKG:5192, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:28,810 INFO id:173, name:S2B73, tHi:25448, tLo:58879, secToRun:681, secTrig:15, secDone:643, numReq:42, waterPerc:0, weightTarg:7500, readNowFeedKG:7073, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:28,941 INFO id:175, name:S2B75, tHi:25448, tLo:58879, secToRun:681, secTrig:15, secDone:442, numReq:31, waterPerc:0, weightTarg:7500, readNowFeedKG:4862, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:29,079 INFO id:176, name:S2B76, tHi:25448, tLo:58880, secToRun:727, secTrig:15, secDone:727, numReq:48, waterPerc:0, weightTarg:8000, readNowFeedKG:7997, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:29,205 INFO id:177, name:S2B77, tHi:25448, tLo:58880, secToRun:681, secTrig:15, secDone:332, numReq:23, waterPerc:0, weightTarg:7500, readNowFeedKG:3652, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:29,357 INFO id:174, name:S2B74, tHi:25448, tLo:58879, secToRun:727, secTrig:15, secDone:427, numReq:28, waterPerc:0, weightTarg:8000, readNowFeedKG:4697, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:29,509 INFO id:181, name:S2B81, tHi:25448, tLo:58880, secToRun:681, secTrig:15, secDone:307, numReq:20, waterPerc:0, weightTarg:7500, readNowFeedKG:3377, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:29,662 INFO id:182, name:S2B82, tHi:25448, tLo:58880, secToRun:681, secTrig:15, secDone:581, numReq:38, waterPerc:0, weightTarg:7500, readNowFeedKG:6391, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:29,816 INFO id:183, name:S2B83, tHi:25448, tLo:58881, secToRun:120, secTrig:15, secDone:0, numReq:0, waterPerc:0, weightTarg:7500, readNowFeedKG:0, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:29,969 INFO id:184, name:S2B84, tHi:25448, tLo:58880, secToRun:681, secTrig:15, secDone:235, numReq:16, waterPerc:0, weightTarg:7500, readNowFeedKG:2585, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:30,108 INFO id:185, name:S2B85, tHi:25448, tLo:58881, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:2, cage:1, boot:1, sw:20
2022-11-07 12:03:30,237 INFO id:186, name:S2B86, tHi:25448, tLo:58881, secToRun:681, secTrig:15, secDone:681, numReq:52, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:30,388 INFO id:187, name:S2B87, tHi:25448, tLo:58881, secToRun:681, secTrig:15, secDone:561, numReq:38, waterPerc:0, weightTarg:7500, readNowFeedKG:6171, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:30,539 INFO id:188, name:S2B88, tHi:25448, tLo:58881, secToRun:681, secTrig:15, secDone:452, numReq:37, waterPerc:0, weightTarg:7500, readNowFeedKG:4972, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:30,693 INFO id:189, name:S2B89, tHi:25448, tLo:58881, secToRun:681, secTrig:15, secDone:260, numReq:17, waterPerc:0, weightTarg:7500, readNowFeedKG:2860, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:30,840 INFO id:190, name:S2B90, tHi:25448, tLo:58882, secToRun:681, secTrig:15, secDone:442, numReq:29, waterPerc:0, weightTarg:7500, readNowFeedKG:4862, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:30,993 INFO id:191, name:S2B91, tHi:25448, tLo:58881, secToRun:750, secTrig:15, secDone:215, numReq:15, waterPerc:0, weightTarg:7500, readNowFeedKG:2150, calVal:10, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,136 INFO id:192, name:S2B92, tHi:25448, tLo:58882, secToRun:681, secTrig:15, secDone:517, numReq:34, waterPerc:0, weightTarg:7500, readNowFeedKG:5687, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,275 INFO id:194, name:S2B94, tHi:25448, tLo:58881, secToRun:681, secTrig:15, secDone:428, numReq:29, waterPerc:0, weightTarg:7500, readNowFeedKG:4708, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,431 INFO id:195, name:S2B95, tHi:25448, tLo:58882, secToRun:681, secTrig:15, secDone:681, numReq:45, waterPerc:0, weightTarg:7500, readNowFeedKG:7491, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,562 INFO id:196, name:S2B96, tHi:25448, tLo:58882, secToRun:681, secTrig:15, secDone:349, numReq:23, waterPerc:0, weightTarg:7500, readNowFeedKG:3839, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,693 INFO id:193, name:S2B93, tHi:25448, tLo:58882, secToRun:727, secTrig:15, secDone:531, numReq:36, waterPerc:0, weightTarg:8000, readNowFeedKG:5841, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,845 INFO id:197, name:S2B97, tHi:25448, tLo:58881, secToRun:727, secTrig:15, secDone:727, numReq:53, waterPerc:0, weightTarg:8000, readNowFeedKG:7997, calVal:11, hall:1, cage:1, boot:1, sw:21
2022-11-07 12:03:31,984 INFO id:10, name:S1B10, tHi:25448, tLo:58883, secToRun:318, secTrig:15, secDone:318, numReq:27, waterPerc:0, weightTarg:3500, readNowFeedKG:3498, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:32,125 INFO id:11, name:S1B11, tHi:25448, tLo:58882, secToRun:181, secTrig:15, secDone:181, numReq:12, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:32,272 INFO id:23, name:S1B23, tHi:25448, tLo:58882, secToRun:318, secTrig:15, secDone:242, numReq:16, waterPerc:0, weightTarg:3500, readNowFeedKG:2662, calVal:11, hall:1, cage:1, boot:1, sw:20
2022-11-07 12:03:32,423 INFO id:37, name:S1B37, tHi:25448, tLo:58882, secToRun:181, secTrig:15, secDone:181, numReq:19, waterPerc:0, weightTarg:2000, readNowFeedKG:1991, calVal:11, hall:2, cage:17, boot:1, sw:20
